en	sentence1	sentence2	label
with this feat, state bank of india has joined the league of top 50 banks globally.	ಈ ಸಫಲತೆಯೊಂದಿಗೆ ಭಾರತೀಯ ಸ್ಟೇಟ್ ಬ್ಯಾಂಕ್  ಜಾಗತಿಕವಾಗಿ ಅಗ್ರ 50 ಬ್ಯಾಂಕುಗಳ ಪಟ್ಟಿಯಲ್ಲಿ ಸ್ಥಾನ ಪಡೆದಿದೆ.	ಈ ಅದ್ಭುತಕಾರ್ಯವು  ಭಾರತೀಯ ಸ್ಟೇಟ್ ಬ್ಯಾಂಕ್ ಅನ್ನು  ಜಾಗತಿಕವಾಗಿ ಅಗ್ರ 50 ಬ್ಯಾಂಕುಗಳ ಪಟ್ಟಿಯಲ್ಲಿ ಸೇರಿಸಿದೆ.	1
with this feat, state bank of india has joined the league of top 50 banks globally.	ಈ ಸಫಲತೆಯೊಂದಿಗೆ ಭಾರತೀಯ ಸ್ಟೇಟ್ ಬ್ಯಾಂಕ್  ಜಾಗತಿಕವಾಗಿ ಅಗ್ರ 50 ಬ್ಯಾಂಕುಗಳ ಪಟ್ಟಿಯಲ್ಲಿ ಸ್ಥಾನ ಪಡೆದಿದೆ.	ಈ ಸಫಲತೆಯೊಂದಿಗೆ ಭಾರತೀಯ ಸ್ಟೇಟ್ ಬ್ಯಾಂಕ್  ಜಾಗತಿಕವಾಗಿ ಅಗ್ರ 50 ಬ್ಯಾಂಕುಗಳ ಪಟ್ಟಿಯಲ್ಲಿ ಸ್ಥಾನ ಪಡೆಯಲಿದೆ.	0
post-mortem report said the blow which caused the wound in the back of the head had caused death.	ಹೊಡೆತದಿಂದ ತಲೆಯ ಹಿಂಭಾಗದಲ್ಲಾದ ಗಾಯದಿಂದ ಸಾವು ಸಂಭವಿಸಿದೆ ಎಂದು ಮರಣೋತ್ತರ ವರದಿ ತಿಳಿಸಿದೆ.	 ತಲೆಯ ಹಿಂಭಾಗದಲ್ಲಿನ ಘಾತವು ಗಾಯವನ್ನುಂಟು ಮಾಡಿ ಮರಣಕ್ಕೆ ಕಾರಣವಾಗಿದೆ ಎಂದು ಮರಣೋತ್ತರ ವರದಿಯಲ್ಲಿ ತಿಳಿದು ಬಂದಿದೆ.	1
post-mortem report said the blow which caused the wound in the back of the head had caused death.	ಹೊಡೆತದಿಂದ ತಲೆಯ ಹಿಂಭಾಗದಲ್ಲಾದ ಗಾಯದಿಂದ ಸಾವು ಸಂಭವಿಸಿದೆ ಎಂದು ಮರಣೋತ್ತರ ವರದಿ ತಿಳಿಸಿದೆ.	ಹೊಡೆತದಿಂದ ತಲೆಯ ಮುಂಭಾಗದಲ್ಲಾದ ಗಾಯದಿಂದ ಸಾವು ಸಂಭವಿಸಿದೆ ಎಂದು ಮರಣೋತ್ತರ ವರದಿ ತಿಳಿಸಿದೆ.	0
the movie stars priyanka chopra, farhan akhtar, rohit saraf and zaira wasim in lead roles.	ಈ ಚಿತ್ರದಲ್ಲಿ ಪ್ರಿಯಾಂಕ ಚೋಪ್ರಾ, ಫರ್ಹಾನ್ ಅಖ್ತರ್, ರೋಹಿತ್ ಸರಫ್ ಮತ್ತು ಜೈರಾ ವಾಸಿಂ ಪ್ರಮುಖ ಪಾತ್ರಗಳಲ್ಲಿ ನಟಿಸಿದ್ದಾರೆ.	ಪ್ರಿಯಾಂಕಾ ಚೋಪ್ರಾ, ಫರ್ಹಾನ್ ಅಖ್ತರ್, ರೋಹಿತ್ ಸರಫ್ ಮತ್ತು ಜೈರಾ ವಾಸಿಂ ಈ ಚಿತ್ರದ ಮುಖ್ಯ ಭೂಮಿಕೆಯಲ್ಲಿದ್ದಾರೆ.	1
the movie stars priyanka chopra, farhan akhtar, rohit saraf and zaira wasim in lead roles.	ಈ ಚಿತ್ರದಲ್ಲಿ ಪ್ರಿಯಾಂಕ ಚೋಪ್ರಾ, ಫರ್ಹಾನ್ ಅಖ್ತರ್, ರೋಹಿತ್ ಸರಫ್ ಮತ್ತು ಜೈರಾ ವಾಸಿಂ ಪ್ರಮುಖ ಪಾತ್ರಗಳಲ್ಲಿ ನಟಿಸಿದ್ದಾರೆ.	ಈ ಚಿತ್ರದಲ್ಲಿ ಪ್ರಿಯಾಂಕ ಅಖ್ತರ್ , ಫರ್ಹಾನ್ ಚೋಪ್ರಾ , ರೋಹಿತ್ ವಾಸಿಂ ಮತ್ತು ಜೈರಾ ಸರಫ್ ಪ್ರಮುಖ ಪಾತ್ರಗಳಲ್ಲಿ ನಟಿಸಿದ್ದಾರೆ.	0
written and directed by gopi nainar, nayanthara played the character of a district collector in the film.	ಗೋಪಿ ನೈನಾರ್ ಬರೆದು ನಿರ್ದೇಶಿಸಿದ ಈ ಚಿತ್ರದಲ್ಲಿ ನಯನತಾರಾ ಜಿಲ್ಲಾ ಕಲೆಕ್ಟರ್ ಪಾತ್ರದಲ್ಲಿ ನಟಿಸಿದ್ದಾರೆ.	ನಯನತಾರಾ ಜಿಲ್ಲಾ ಕಲೆಕ್ಟರ್ ಪಾತ್ರದಲ್ಲಿ ನಟಿಸಿದ ಈ ಚಿತ್ರವನ್ನು ಗೋಪಿ ನೈನಾರ್ ಬರೆದು ನಿರ್ದೇಶಿಸಿದ್ದಾರೆ.	1
written and directed by gopi nainar, nayanthara played the character of a district collector in the film.	ಗೋಪಿ ನೈನಾರ್ ಬರೆದು ನಿರ್ದೇಶಿಸಿದ ಈ ಚಿತ್ರದಲ್ಲಿ ನಯನತಾರಾ ಜಿಲ್ಲಾ ಕಲೆಕ್ಟರ್ ಪಾತ್ರದಲ್ಲಿ ನಟಿಸಿದ್ದಾರೆ.	ನಯನತಾರಾ ಬರೆದು ನಿರ್ದೇಶಿಸಿದ ಈ ಚಿತ್ರದಲ್ಲಿ  ಗೋಪಿ ನೈನಾರ್ ಜಿಲ್ಲಾ ಕಲೆಕ್ಟರ್ ಪಾತ್ರದಲ್ಲಿ ನಟಿಸಿದ್ದಾರೆ.	0
the police rushed to the spot, retrieved the body and sent it to local government hospital.	ಸ್ಥಳಕ್ಕೆ ಧಾವಿಸಿದ ಪೊಲೀಸರು  ಮೃತದೇಹವನ್ನು ಶೋಧಿಸಿ ಸರ್ಕಾರಿ ಆಸ್ಪತ್ರೆಗೆ ರವಾನಿಸಿದ್ದಾರೆ.	ಸ್ಥಳಕ್ಕೆ ಬಂದ ಪೊಲೀಸರು  ಶವವನ್ನು ಪತ್ತೆಮಾಡಿ ಸರ್ಕಾರಿ ಆಸ್ಪತ್ರೆಗೆ ರವಾನಿಸಿದ್ದಾರೆ.	1
the police rushed to the spot, retrieved the body and sent it to local government hospital.	ಸ್ಥಳಕ್ಕೆ ಧಾವಿಸಿದ ಪೊಲೀಸರು  ಮೃತದೇಹವನ್ನು ಶೋಧಿಸಿ ಸರ್ಕಾರಿ ಆಸ್ಪತ್ರೆಗೆ ರವಾನಿಸಿದ್ದಾರೆ.	ಸ್ಥಳಕ್ಕೆ ಧಾವಿಸಿದ  ವೈದ್ಯರು ಶೋಧಿಸಿ ಸರ್ಕಾರಿ ಆಸ್ಪತ್ರೆಗೆ ರವಾನಿಸಿದ್ದಾರೆ.	0
since early morning tight security arrangements were made in and around the court premises.	ಬೆಳಿಗ್ಗೆಯಿಂದಲೇ ನ್ಯಾಯಾಲಯದ ಸುತ್ತಮುತ್ತ ಬಿಗಿ ಭದ್ರತೆಯನ್ನು ಏರ್ಪಡಿಸಲಾಗಿತ್ತು.	ಮುಂಜಾನೆಯಿಂದಲೂ ನ್ಯಾಯಾಲಯದ ಸುತ್ತಮುತ್ತ ಬಿಗಿ ಭದ್ರತೆಯನ್ನು ಏರ್ಪಡಿಸಲಾಗಿತ್ತು.	1
since early morning tight security arrangements were made in and around the court premises.	ಬೆಳಿಗ್ಗೆಯಿಂದಲೇ ನ್ಯಾಯಾಲಯದ ಸುತ್ತಮುತ್ತ ಬಿಗಿ ಭದ್ರತೆಯನ್ನು ಏರ್ಪಡಿಸಲಾಗಿತ್ತು.	ನೆನ್ನೆಯಿಂದಲೇ ನ್ಯಾಯಾಲಯದ ಸುತ್ತಮುತ್ತ ಬಿಗಿ ಭದ್ರತೆಯನ್ನು ಏರ್ಪಡಿಸಲಾಗಿತ್ತು.	0
these banks include icici bank, hdfc bank, state bank of india, axis bank and bank of baroda.	ಈ ಬ್ಯಾಂಕುಗಳಲ್ಲಿ ಐಸಿಐಸಿಐ ಬ್ಯಾಂಕ್, ಎಚ್ಡಿಎಫ್ಸಿ ಬ್ಯಾಂಕ್, ಸ್ಟೇಟ್ ಬ್ಯಾಂಕ್ ಆಫ್ ಇಂಡಿಯಾ, ಆಕ್ಸಿಸ್ ಬ್ಯಾಂಕ್ ಮತ್ತು ಬ್ಯಾಂಕ್ ಆಫ್ ಬರೋಡಾ ಸೇರಿವೆ.	ಐಸಿಐಸಿಐ ಬ್ಯಾಂಕ್, ಎಚ್ಡಿಎಫ್ಸಿ ಬ್ಯಾಂಕ್, ಸ್ಟೇಟ್ ಬ್ಯಾಂಕ್ ಆಫ್ ಇಂಡಿಯಾ, ಆಕ್ಸಿಸ್ ಬ್ಯಾಂಕ್ ಮತ್ತು ಬ್ಯಾಂಕ್ ಆಫ್ ಬರೋಡಾ ಈ ಬ್ಯಾಂಕುಗಳಲ್ಲಿ ಸೇರಿವೆ.	1
these banks include icici bank, hdfc bank, state bank of india, axis bank and bank of baroda.	ಈ ಬ್ಯಾಂಕುಗಳಲ್ಲಿ ಐಸಿಐಸಿಐ ಬ್ಯಾಂಕ್, ಎಚ್ಡಿಎಫ್ಸಿ ಬ್ಯಾಂಕ್, ಸ್ಟೇಟ್ ಬ್ಯಾಂಕ್ ಆಫ್ ಇಂಡಿಯಾ, ಆಕ್ಸಿಸ್ ಬ್ಯಾಂಕ್ ಮತ್ತು ಬ್ಯಾಂಕ್ ಆಫ್ ಬರೋಡಾ ಸೇರಿವೆ.	ಈ ಬ್ಯಾಂಕುಗಳಲ್ಲಿ ಐಸಿಐಸಿಐ ಬ್ಯಾಂಕ್, ಎಚ್ಡಿಎಫ್ಸಿ ಬ್ಯಾಂಕ್, ಸ್ಟೇಟ್ ಬ್ಯಾಂಕ್ ಆಫ್ ಇಂಡಿಯಾ, ಆಕ್ಸಿಸ್ ಬ್ಯಾಂಕ್ ಮತ್ತು ಬ್ಯಾಂಕ್ ಆಫ್ ಬರೋಡಾ ಸೇರಿಲ್ಲ.	0
directed by visionary filmmaker shankar, 2.0 stars superstar rajinikanth and bollywood hero akshay kumar in the lead roles.	  ಅದ್ಧುತ ಚಿತ್ರರಚನಾಕಾರರಾದ ಶಂಕರ್ ಅವರ ನಿರ್ದೇಶನದ 2.0 ಚಿತ್ರದಲ್ಲಿ ಸೂಪರ್ ಸ್ಟಾರ್ ರಜನಿಕಾಂತ್ ಮತ್ತು ಬಾಲಿವುಡ್ ನಟ ಅಕ್ಷಯ್ಕುಮಾರ್ ಪ್ರಮುಖ ಪಾತ್ರಗಳಲ್ಲಿ ನಟಿಸಿದ್ದಾರೆ.	ಸೂಪರ್ ಸ್ಟಾರ್ ರಜನಿಕಾಂತ್ ಮತ್ತು ಬಾಲಿವುಡ್ ನಟ ಅಕ್ಷಯ್ಕುಮಾರ್ ಪ್ರಮುಖ ಪಾತ್ರಗಳಲ್ಲಿ ನಟಿಸಿದ 2.0 ಚಿತ್ರವನ್ನು ದಾರ್ಶನಿಕ ಚಿತ್ರರಚನಾಕಾರರಾದ ಶಂಕರ್ ಅವರ ನಿರ್ದೇಶಿಸಿದ್ದಾರೆ.	1
directed by visionary filmmaker shankar, 2.0 stars superstar rajinikanth and bollywood hero akshay kumar in the lead roles.	  ಅದ್ಧುತ ಚಿತ್ರರಚನಾಕಾರರಾದ ಶಂಕರ್ ಅವರ ನಿರ್ದೇಶನದ 2.0 ಚಿತ್ರದಲ್ಲಿ ಸೂಪರ್ ಸ್ಟಾರ್ ರಜನಿಕಾಂತ್ ಮತ್ತು ಬಾಲಿವುಡ್ ನಟ ಅಕ್ಷಯ್ಕುಮಾರ್ ಪ್ರಮುಖ ಪಾತ್ರಗಳಲ್ಲಿ ನಟಿಸಿದ್ದಾರೆ.	ಅದ್ಧುತ ಚಿತ್ರರಚನಾಕಾರರಾದ  ರಜನಿಕಾಂತ  ಅವರ ನಿರ್ದೇಶನದ 2.0 ಚಿತ್ರದಲ್ಲಿ ಸೂಪರ್ ಸ್ಟಾರ್ ಶಂಕರ್  ಮತ್ತು ಬಾಲಿವುಡ್ ನಟ ಅಕ್ಷಯ್ಕುಮಾರ್ ಪ್ರಮುಖ ಪಾತ್ರಗಳಲ್ಲಿ ನಟಿಸಿದ್ದಾರೆ.	0
thiruvananthapuram: union minister alphons kannanthanam has ridiculed administrative reforms commission chairman vs achuthanandan for his remarks against him.	ತಿರುವನಂತಪುರಂ: ಕೇಂದ್ರ ಸಚಿವ ಅಲ್ಫೋನ್ಸ್ ಕಣ್ಣಂತನಂ ಅವರು ಆಡಳಿತ  ಸುಧಾರಣಾ ಆಯೋಗದ ಅಧ್ಯಕ್ಷ ವಿ. ಅಚ್ಯುತಾನಂದನ್ ಅವರು ತಮ್ಮ ವಿರುದ್ಧ ನೀಡಿದ ಹೇಳಿಕೆಗಾಗಿ ಆತನನ್ನು ಟೀಕಿಸಿದ್ದಾರೆ.	ತಿರುವನಂತಪುರಂ: ತಮ್ಮ ವಿರುದ್ಧ  ಹೇಳಿಕೆ ನೀಡಿದ ಆಡಳಿತ  ಸುಧಾರಣಾ ಆಯೋಗದ ಅಧ್ಯಕ್ಷ ವಿ. ಅಚ್ಯುತಾನಂದನರನ್ನು ಕೇಂದ್ರ ಸಚಿವ ಅಲ್ಫೋನ್ಸ್ ಕಣ್ಣಂತನಂ ನಿಂದಿಸಿದ್ದಾರೆ.	1
thiruvananthapuram: union minister alphons kannanthanam has ridiculed administrative reforms commission chairman vs achuthanandan for his remarks against him.	ತಿರುವನಂತಪುರಂ: ಕೇಂದ್ರ ಸಚಿವ ಅಲ್ಫೋನ್ಸ್ ಕಣ್ಣಂತನಂ ಅವರು ಆಡಳಿತ  ಸುಧಾರಣಾ ಆಯೋಗದ ಅಧ್ಯಕ್ಷ ವಿ. ಅಚ್ಯುತಾನಂದನ್ ಅವರು ತಮ್ಮ ವಿರುದ್ಧ ನೀಡಿದ ಹೇಳಿಕೆಗಾಗಿ ಆತನನ್ನು ಟೀಕಿಸಿದ್ದಾರೆ.	ತಿರುವನಂತಪುರಂ: ಕೇಂದ್ರ ಸಚಿವ ಅಲ್ಫೋನ್ಸ್ ಕಣ್ಣಂತನಂ ಅವರು ಆಡಳಿತ  ಸುಧಾರಣಾ ಆಯೋಗದ ಅಧ್ಯಕ್ಷ ವಿ. ಅಚ್ಯುತಾನಂದನ್ ಅವರು ತಮ್ಮ ವಿರುದ್ಧ ನೀಡಿದ ಹೇಳಿಕೆಗಾಗಿ ಆತನನ್ನು ಹೊಗಳಿದ್ದಾರೆ.	0
police seized the body and sent it for postmortem while further investigation into the case was underway.	ಪ್ರಕರಣದ ತನಿಖೆ ಮುಂದುವರಿಯುತ್ತಿದಂತೆ ಪೊಲೀಸರು ಮೃತದೇಹವನ್ನು ವಶಕ್ಕೆ ಪಡೆದು ಮರಣೋತ್ತರ ಪರೀಕ್ಷೆಗೆ ಕಳುಹಿಸಿದ್ದಾರೆ.	ಪೊಲೀಸರು ಶವವನ್ನು ವಶಕ್ಕೆ ಪಡೆದು ಮರಣೋತ್ತರ ಪರೀಕ್ಷೆಗೆ ಕಳುಹಿಸಿ ಪ್ರಕರಣದ ತನಿಖೆಯನ್ನು ಮುಂದುವರೆಸುತ್ತಿದ್ದಾರೆ	1
police seized the body and sent it for postmortem while further investigation into the case was underway.	ಪ್ರಕರಣದ ತನಿಖೆ ಮುಂದುವರಿಯುತ್ತಿದಂತೆ ಪೊಲೀಸರು ಮೃತದೇಹವನ್ನು ವಶಕ್ಕೆ ಪಡೆದು ಮರಣೋತ್ತರ ಪರೀಕ್ಷೆಗೆ ಕಳುಹಿಸಿದ್ದಾರೆ.	ಪ್ರಕರಣದ ತನಿಖೆ ಮುಕ್ತಾಯವಾಗುತ್ತಿದಂತೆ ಪೊಲೀಸರು ಮೃತದೇಹವನ್ನು ವಶಕ್ಕೆ ಪಡೆದು ಮರಣೋತ್ತರ ಪರೀಕ್ಷೆಗೆ ಕಳುಹಿಸಿದ್ದಾರೆ.	0
these states are maharashtra, tamil nadu delhi, gujarat, rajasthan, uttar pradesh, madhya pradesh, west bengal, karnataka and bihar.	ಈ ರಾಜ್ಯಗಳೆಂದರೆ ಮಹಾರಾಷ್ಟ್ರ, ತಮಿಳುನಾಡು, ದೆಹಲಿ, ಗುಜರಾತ್, ರಾಜಸ್ಥಾನ, ಉತ್ತರ ಪ್ರದೇಶ, ಮಧ್ಯಪ್ರದೇಶ, ಪಶ್ಚಿಮ ಬಂಗಾಳ, ಕರ್ನಾಟಕ ಮತ್ತು ಬಿಹಾರ.	ಈ ರಾಜ್ಯಗಳು ರಾಜಸ್ಥಾನ, ಉತ್ತರ ಪ್ರದೇಶ, ಮಧ್ಯಪ್ರದೇಶ, ಪಶ್ಚಿಮ ಬಂಗಾಳ, ಕರ್ನಾಟಕ , ಬಿಹಾರ,  ಮಹಾರಾಷ್ಟ್ರ, ತಮಿಳುನಾಡು, ದೆಹಲಿ ಮತ್ತು ಗುಜರಾತ .	1
these states are maharashtra, tamil nadu delhi, gujarat, rajasthan, uttar pradesh, madhya pradesh, west bengal, karnataka and bihar.	ಈ ರಾಜ್ಯಗಳೆಂದರೆ ಮಹಾರಾಷ್ಟ್ರ, ತಮಿಳುನಾಡು, ದೆಹಲಿ, ಗುಜರಾತ್, ರಾಜಸ್ಥಾನ, ಉತ್ತರ ಪ್ರದೇಶ, ಮಧ್ಯಪ್ರದೇಶ, ಪಶ್ಚಿಮ ಬಂಗಾಳ, ಕರ್ನಾಟಕ ಮತ್ತು ಬಿಹಾರ.	ಮಹಾರಾಷ್ಟ್ರ, ತಮಿಳುನಾಡು, ದೆಹಲಿ, ಗುಜರಾತ್, ರಾಜಸ್ಥಾನ, ಉತ್ತರ ಪ್ರದೇಶ, ಮಧ್ಯಪ್ರದೇಶ, ಪಶ್ಚಿಮ ಬಂಗಾಳ, ಕರ್ನಾಟಕ ಮತ್ತು ಬಿಹಾರ ಈ ರಾಜ್ಯಗಳಲ್ಲ.	0
the driver of the bus lost control of the vehicle crashed in the road side.	ಚಾಲಕನ ನಿಯಂತ್ರಣ ತಪ್ಪಿದ ಬಸ್ ರಸ್ತೆ ಬದಿಗೆ ಗುದ್ದಿದೆ.	ರಸ್ತೆ ಬದಿಗೆ ಅಪ್ಪಳಿಸಿದ ಬಸ್ಸಿನ ನಿಯಂತ್ರಣವು ಚಾಲಕನಿಂದ ತಪ್ಪಿತ್ತು.	1
the driver of the bus lost control of the vehicle crashed in the road side.	ಚಾಲಕನ ನಿಯಂತ್ರಣ ತಪ್ಪಿದ ಬಸ್ ರಸ್ತೆ ಬದಿಗೆ ಗುದ್ದಿದೆ.	ಚಾಲಕನ ನಿಯಂತ್ರಣ ತಪ್ಪದ ಬಸ್ ರಸ್ತೆ ಬದಿಗೆ ಗುದ್ದಲಿಲ್ಲ.	0
however, police said the exact reason of the death is yet to be ascertained.	ಆದರೆ ಸಾವಿಗೆ ನಿಖರ ಕಾರಣವನ್ನು ಇನ್ನೂ ತಿಳಿಯಬೇಕಿದೆ ಎಂದು ಪೊಲೀಸರು ಹೇಳಿದ್ದಾರೆ.	ಆದರೆ ಮರಣದ ನಿರ್ದಿಷ್ಟ ಕಾರಣ ಇನ್ನೂ ತಿಳಿದಿಲ್ಲ ಎಂದು ಪೊಲೀಸರು ಹೇಳಿದ್ದಾರೆ.	1
however, police said the exact reason of the death is yet to be ascertained.	ಆದರೆ ಸಾವಿಗೆ ನಿಖರ ಕಾರಣವನ್ನು ಇನ್ನೂ ತಿಳಿಯಬೇಕಿದೆ ಎಂದು ಪೊಲೀಸರು ಹೇಳಿದ್ದಾರೆ.	ಆದರೆ ಸಾವಿಗೆ ನಿಖರ ಕಾರಣ ಈಗ ತಿಳಿದಿದೆ ಎಂದು ಪೊಲೀಸರು ಹೇಳಿದ್ದಾರೆ.	0
since then, she has worked in several movies across languages, including hindi, tamil and telugu.	ಅಂದಿನಿಂದ, ಆಕೆ ಹಿಂದಿ, ತಮಿಳು ಮತ್ತು ತೆಲುಗು ಸೇರಿದಂತೆ ಹಲವಾರು ಭಾಷೆಗಳ ಚಲನಚಿತ್ರಗಳಲ್ಲಿ ಕೆಲಸ ಮಾಡಿದ್ದಾರೆ.	ಆವಾಗಿನಿಂದ ಆಕೆ ಹಿಂದಿ, ತಮಿಳು ಮತ್ತು ತೆಲುಗು ಸೇರಿದಂತೆ ಅನೇಕ ಭಾಷೆಗಳ ಚಲನಚಿತ್ರಗಳಲ್ಲಿ ಕಾರ್ಯ ನಿರ್ವಹಿಸಿದ್ದಾರೆ	1
since then, she has worked in several movies across languages, including hindi, tamil and telugu.	ಅಂದಿನಿಂದ, ಆಕೆ ಹಿಂದಿ, ತಮಿಳು ಮತ್ತು ತೆಲುಗು ಸೇರಿದಂತೆ ಹಲವಾರು ಭಾಷೆಗಳ ಚಲನಚಿತ್ರಗಳಲ್ಲಿ ಕೆಲಸ ಮಾಡಿದ್ದಾರೆ.	ಅಂದಿನಿಂದ, ಆತ ಹಿಂದಿ, ತಮಿಳು ಮತ್ತು ತೆಲುಗು ಸೇರಿದಂತೆ ಹಲವಾರು ಭಾಷೆಗಳ ಚಲನಚಿತ್ರಗಳಲ್ಲಿ ಕೆಲಸ ಮಾಡಿದ್ದಾರೆ.	0
on the occasion, mahesh singh, rahul kumar, bk balanjinappa, sneh kumar, jagatpal keshri and malay dutta were also present.	ಈ ಸಂದರ್ಭದಲ್ಲಿ ಮಹೇಶ್ ಸಿಂಗ್, ರಾಹುಲ್ ಕುಮಾರ್, ಬಿ. ಕೆ. ಬಾಲಾಂಜಿನಪ್ಪ, ಸ್ನೇಹ್ ಕುಮಾರ್, ಜಗತ್ಪಾಲ್ ಕೇಸರಿ ಮತ್ತು ಮಲಯ ದತ್ತ ಕೂಡ ಉಪಸ್ಥಿತರಿದ್ದರು.	ಈ ಸಂದರ್ಭದಲ್ಲಿ ಮಹೇಶ್ ಸಿಂಗ್, ರಾಹುಲ್ ಕುಮಾರ್, ಬಿ. ಕೆ. ಬಾಲಾಂಜಿನಪ್ಪ, ಸ್ನೇಹ್ ಕುಮಾರ್, ಜಗತ್ಪಾಲ್ ಕೇಸರಿ ಮತ್ತು ಮಲಯ ದತ್ತ ಕೂಡ ಹಾಜರಿದ್ದರು.	1
on the occasion, mahesh singh, rahul kumar, bk balanjinappa, sneh kumar, jagatpal keshri and malay dutta were also present.	ಈ ಸಂದರ್ಭದಲ್ಲಿ ಮಹೇಶ್ ಸಿಂಗ್, ರಾಹುಲ್ ಕುಮಾರ್, ಬಿ. ಕೆ. ಬಾಲಾಂಜಿನಪ್ಪ, ಸ್ನೇಹ್ ಕುಮಾರ್, ಜಗತ್ಪಾಲ್ ಕೇಸರಿ ಮತ್ತು ಮಲಯ ದತ್ತ ಕೂಡ ಉಪಸ್ಥಿತರಿದ್ದರು.	ಈ ಸಂದರ್ಭದಲ್ಲಿ ಮಹೇಶ್ ಸಿಂಗ್, ರಾಹುಲ್ ಕುಮಾರ್, ಬಿ. ಕೆ. ಬಾಲಾಂಜಿನಪ್ಪ, ಸ್ನೇಹ್ ಕುಮಾರ್, ಜಗತ್ಪಾಲ್ ಕೇಸರಿ ಮತ್ತು ಮಲಯ ದತ್ತ ಕೂಡ ಅನುಪಸ್ಥಿತರಿದ್ದರು.	0
sachin: a billion dreams: the film was based on the life of cricket's living legend sachin tendulkar.	ಸಚಿನ್: ಎ ಬಿಲಿಯನ್ ಡ್ರೀಮ್ಸ್: ಕ್ರಿಕೆಟ್ನ ಜೀವಂತ ದಂತಕಥೆ ಸಚಿನ್ ತೆಂಡುಲ್ಕರ್ ಅವರ ಜೀವನವನ್ನು ಆಧರಿಸಿದ ಚಿತ್ರ.	ಸಚಿನ್: ಎ ಬಿಲಿಯನ್ ಡ್ರೀಮ್ಸ್: ಕ್ರಿಕೆಟ್ನ ಜೀವಂತ ದಂತಕಥೆ ಯಾದ ಸಚಿನ್ ತೆಂಡುಲ್ಕರ್ ಅವರ ಜೀವನಾಧರಿತ ಚಿತ್ರ.	1
sachin: a billion dreams: the film was based on the life of cricket's living legend sachin tendulkar.	ಸಚಿನ್: ಎ ಬಿಲಿಯನ್ ಡ್ರೀಮ್ಸ್: ಕ್ರಿಕೆಟ್ನ ಜೀವಂತ ದಂತಕಥೆ ಸಚಿನ್ ತೆಂಡುಲ್ಕರ್ ಅವರ ಜೀವನವನ್ನು ಆಧರಿಸಿದ ಚಿತ್ರ.	ಸಚಿನ್: ಎ ಬಿಲಿಯನ್ ಡ್ರೀಮ್ಸ್: ಕ್ರಿಕೆಟ್ನ ಜೀವಂತ ದಂತಕಥೆಯಾದ ಸಚಿನ್ ತೆಂಡುಲ್ಕರ್ ಅವರ ಜೀವನಾಧರಿತ ಪುಸ್ತಕ.	0
he was being taken to a hospital when he died, the police said.	ಆಸ್ಪತ್ರೆಗೆ ಕರೆದೊಯ್ಯುವ ವೇಳೆ ಆತ ಮೃತಪಟ್ಟಿದ್ದರು ಎಂದು ಪೊಲೀಸರು ತಿಳಿಸಿದ್ದಾರೆ.	ಆಸ್ಪತ್ರೆಗೆ ಕರೆದೊಯ್ಯುವ ಮಾರ್ಗದಲ್ಲೇ ಆತನ ಮರಣವಾಗಿತ್ತು ಎಂದು ಪೊಲೀಸರು ತಿಳಿಸಿದ್ದಾರೆ.	1
he was being taken to a hospital when he died, the police said.	ಆಸ್ಪತ್ರೆಗೆ ಕರೆದೊಯ್ಯುವ ವೇಳೆ ಆತ ಮೃತಪಟ್ಟಿದ್ದರು ಎಂದು ಪೊಲೀಸರು ತಿಳಿಸಿದ್ದಾರೆ.	ಆಸ್ಪತ್ರೆಗೆ ಕರೆದೊಯ್ಯುದ ನಂತರ ಆತ ಮೃತಪಟ್ಟರು ಎಂದು ಪೊಲೀಸರು ತಿಳಿಸಿದ್ದಾರೆ.	0
the film is being jointly produced by mythri movie makers, gmb entertainments, and 14 reels plus.	ಈ ಚಿತ್ರವನ್ನು ಮೈತ್ರಿ ಮೂವಿ ಮೆಕರ್ಸ್, ಜಿಎಂಬಿ ಎನ್‌ಟೇನ್‌ಮೆಂಟ್ಸ್  ಮತ್ತು 14 ರೀಲ್ಸ್ ಪ್ಲಸ್‌ಗಳು  ಜಂಟಿಯಾಗಿ ನಿರ್ಮಿಸುತ್ತಿವೆ.	ಈ ಚಿತ್ರದ ನಿರ್ಮಾಣವನ್ನು ಮೈತ್ರಿ ಮೂವಿ ಮೆಕರ್ಸ್, ಜಿಎಂಬಿ ಎನ್‌ಟೇನ್‌ಮೆಂಟ್ಸ್  ಮತ್ತು 14 ರೀಲ್ಸ್ ಪ್ಲಸ್‌ಗಳು  ಜಂಟಿಯಾಗಿ ಕೈಗೆತ್ತಿಕೊಂಡಿವೆ.	1
